,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric,Y_Very_Low_E,Y_Low_E,Y_Medium_E,Y_High_E,Y_Very_High_E
1,34.05,5.306388416431427,0.46647136074350937,1974.0,0,0,1,0,0,0,0,0,0,0,0.8739716428511709,1,0,0,0,0
2,42.55,5.149143406705941,0.46738342978367214,1974.0,0,0,1,0,0,0,0,0,0,0,0.8081505174639342,1,0,0,0,0
3,47.1,5.246097147996575,0.4703736308140793,1974.0,0,0,1,0,0,0,0,0,0,0,0.685282655094981,1,0,0,0,0
4,58.6,5.439752365856358,0.4706968957903395,1974.0,0,0,1,0,0,0,0,0,0,0,0.9298478123513029,1,0,0,0,0
5,68.4,5.870620510152287,0.469669374972941,1974.0,0,0,1,0,0,0,0,0,0,0,0.9932712446633908,1,0,0,0,0
6,76.05,6.170142822795164,0.4668754419638347,1974.0,0,0,1,0,0,0,0,0,0,0,1.0190334646709562,1,0,0,0,0
7,76.4,6.242290533139799,0.46440477393098867,1974.0,0,0,1,0,0,0,0,0,0,0,1.0395733311418707,1,0,0,0,0
8,67.5,5.857755009356566,0.4629962622487119,1974.0,0,0,1,0,0,0,0,0,0,0,0.944338278795608,1,0,0,0,0
9,55.3,5.485580456926085,0.46361970184578527,1974.0,0,0,1,0,0,0,0,0,0,0,0.8394582139921756,1,0,0,0,0
10,46.2,5.215657204937417,0.46588255667960676,1974.0,0,0,1,0,0,0,0,0,0,0,0.8391520120826365,1,0,0,0,0
11,35.35,5.051685135972339,0.4669100774970054,1974.0,0,0,1,0,0,0,0,0,0,0,0.8353978515020952,1,0,0,0,0
0,32.6,0.9501452144122919,0.7883583375768733,1931.0,1,0,0,0,0,0,0,0,0,0,2.957867597064245,1,0,0,0,0
1,34.05,0.995449566773823,0.7913353441184534,1931.0,1,0,0,0,0,0,0,0,0,0,3.4861932656682537,1,0,0,0,0
2,42.55,0.9659512593517955,0.7928826040973009,1931.0,1,0,0,0,0,0,0,0,0,0,3.2236387927163594,1,0,0,0,0
3,47.1,0.9841392531793879,0.7979552665595989,1931.0,1,0,0,0,0,0,0,0,0,0,2.7335300828269693,1,0,0,0,0
4,58.6,1.02046791734673,0.7985036625014689,1931.0,1,0,0,0,0,0,0,0,0,0,3.709078215558865,1,0,0,0,0
5,68.4,1.1012964345822749,0.7967605468290964,1931.0,1,0,0,0,0,0,0,0,0,0,3.96206850926067,1,0,0,0,0
6,76.05,1.1574851891476556,0.792020839045791,1931.0,1,0,0,0,0,0,0,0,0,0,4.064831657966551,1,0,0,0,0
7,76.4,1.1710197066707038,0.7878295272043558,1931.0,1,0,0,0,0,0,0,0,0,0,4.146763314164258,1,0,0,0,0
8,67.5,1.098882936702291,0.7854400877433506,1931.0,1,0,0,0,0,0,0,0,0,0,3.7668793661427986,1,0,0,0,0
9,55.3,1.0290650176381764,0.7864977084883857,1931.0,1,0,0,0,0,0,0,0,0,0,3.348522342077614,1,0,0,0,0
10,46.2,0.9784288856463537,0.7903364800814758,1931.0,1,0,0,0,0,0,0,0,0,0,3.3473009305550523,1,0,0,0,0
11,35.35,0.9476686185485175,0.7920795957538486,1931.0,1,0,0,0,0,0,0,0,0,0,3.3323259259983558,1,0,0,0,0
0,32.6,0.06129969125240593,0.5062090378125187,1919.0,1,0,0,0,0,0,0,0,0,0,2.106265469199198,1,0,0,0,0
1,34.05,0.06422255269508535,0.5081205893813228,1919.0,1,0,0,0,0,0,0,0,0,0,2.4824804537294987,1,0,0,0,0
2,42.55,0.06231943608721261,0.5091140931572142,1919.0,1,0,0,0,0,0,0,0,0,0,2.295518258156159,1,0,0,0,0
3,47.1,0.06349285504383148,0.5123712764224793,1919.0,1,0,0,0,0,0,0,0,0,0,1.9465171558693724,1,0,0,0,0
4,58.6,0.06583663982882129,0.5127234043430484,1919.0,1,0,0,0,0,0,0,0,0,0,2.641194411725703,1,0,0,0,0
5,68.4,0.0710513828762758,0.511604140595525,1919.0,1,0,0,0,0,0,0,0,0,0,2.8213460588770345,1,0,0,0,0
6,76.05,0.07467646381597778,0.5085607492820342,1919.0,1,0,0,0,0,0,0,0,0,0,2.894522583695187,1,0,0,0,0
7,76.4,0.07554965849488411,0.5058694858891126,1919.0,1,0,0,0,0,0,0,0,0,0,2.9528652283946357,1,0,0,0,0
8,67.5,0.07089567333563167,0.504335214235204,1919.0,1,0,0,0,0,0,0,0,0,0,2.682353984816722,1,0,0,0,0
9,55.3,0.06639129146052751,0.5050143180820161,1919.0,1,0,0,0,0,0,0,0,0,0,2.384446480620111,1,0,0,0,0
10,46.2,0.06312444423524863,0.5074792135260002,1919.0,1,0,0,0,0,0,0,0,0,0,2.383576726708135,1,0,0,0,0
11,35.35,0.061139910874097904,0.5085984772735238,1919.0,1,0,0,0,0,0,0,0,0,0,2.3729131882082455,1,0,0,0,0
0,32.6,0.6053344511175086,0.771761319943676,1926.0,1,0,0,0,0,0,0,0,0,0,1.6416977050175965,1,0,0,0,0
1,34.05,0.6341977078639679,0.7746756526633282,1926.0,1,0,0,0,0,0,0,0,0,0,1.9349329527717405,1,0,0,0,0
2,42.55,0.6154044313612246,0.7761903387478841,1926.0,1,0,0,0,0,0,0,0,0,0,1.7892080135908786,1,0,0,0,0
3,47.1,0.6269919435578358,0.781156208316239,1926.0,1,0,0,0,0,0,0,0,0,0,1.517184226916606,1,0,0,0,0
4,58.6,0.6501368183096102,0.7816930590803854,1926.0,1,0,0,0,0,0,0,0,0,0,2.058640217789807,1,0,0,0,0
5,68.4,0.7016324059032235,0.7799866405800628,1926.0,1,0,0,0,0,0,0,0,0,0,2.19905677496573,1,0,0,0,0
6,76.05,0.7374300801827806,0.7753467161185112,1926.0,1,0,0,0,0,0,0,0,0,0,2.256093143178517,1,0,0,0,0
7,76.4,0.7460528776369806,0.7712436424211063,1926.0,1,0,0,0,0,0,0,0,0,0,2.301567461258734,1,0,0,0,0
8,67.5,0.7000947741893627,0.7689045069487538,1926.0,1,0,0,0,0,0,0,0,0,0,2.090721442911311,1,0,0,0,0
9,55.3,0.6556140031727092,0.7699398619938935,1926.0,1,0,0,0,0,0,0,0,0,0,1.8585218113363595,1,0,0,0,0
10,46.2,0.6233538868230801,0.7736978173429185,1926.0,1,0,0,0,0,0,0,0,0,0,1.8578438944155815,1,0,0,0,0
11,35.35,0.6037566198817168,0.7754042358432413,1926.0,1,0,0,0,0,0,0,0,0,0,1.8495323558471353,1,0,0,0,0
0,32.6,1.065082135510553,1.0705076373412281,1915.0,0,0,0,0,0,0,0,0,0,1,4.727077168358953,1,0,0,0,0
1,34.05,1.115866853077108,1.0745500988555843,1915.0,0,0,0,0,0,0,0,0,0,1,5.57141388173813,0,1,0,0,0
2,42.55,1.0828002020153191,1.0766511150373876,1915.0,0,0,0,0,0,0,0,0,0,1,5.1518159065707305,0,1,0,0,0
3,47.1,1.1031883563865719,1.0835392566967186,1915.0,0,0,0,0,0,0,0,0,0,1,4.368555122744078,1,0,0,0,0
4,58.6,1.14391161702577,1.0842839206598893,1915.0,0,0,0,0,0,0,0,0,0,1,5.9276145307612484,0,1,0,0,0
5,68.4,1.234517777475292,1.0819169530626678,1915.0,0,0,0,0,0,0,0,0,0,1,6.331927638745255,0,1,0,0,0
6,76.05,1.297503558802614,1.075480928809548,1915.0,0,0,0,0,0,0,0,0,0,1,6.49615721226585,0,1,0,0,0
7,76.4,1.3126753163486113,1.069789568519599,1915.0,0,0,0,0,0,0,0,0,0,1,6.627095210221681,0,1,0,0,0
8,67.5,1.2318123242066004,1.0665449612514972,1915.0,0,0,0,0,0,0,0,0,0,1,6.0199886787797,0,1,0,0,0
9,55.3,1.1535486891266655,1.0679810988947553,1915.0,0,0,0,0,0,0,0,0,0,1,5.351396907246737,0,1,0,0,0
10,46.2,1.0967872185874448,1.0731937466369514,1915.0,0,0,0,0,0,0,0,0,0,1,5.3494449244983535,0,1,0,0,0
11,35.35,1.062305951437451,1.0755607142341732,1915.0,0,0,0,0,0,0,0,0,0,1,5.325512818069286,0,1,0,0,0
0,32.6,3.440445171541283,0.48961202017932137,1923.0,0,0,1,0,0,0,0,0,0,0,1.79500717599355,1,0,0,0,0
1,34.05,3.6044907700116653,0.49146089792619746,1923.0,0,0,1,0,0,0,0,0,0,0,2.1156261135508108,1,0,0,0,0
2,42.55,3.4976783503948075,0.4924218278077975,1923.0,0,0,1,0,0,0,0,0,0,0,1.956292692573611,1,0,0,0,0
3,47.1,3.5635364893350414,0.49557221817911934,1923.0,0,0,1,0,0,0,0,0,0,0,1.658866042326802,1,0,0,0,0
4,58.6,3.6950814103925946,0.49591280092196494,1923.0,0,0,1,0,0,0,0,0,0,0,2.250885746156306,1,0,0,0,0
5,68.4,3.9877588639309787,0.4948302343464914,1923.0,0,0,1,0,0,0,0,0,0,0,2.404415063392203,1,0,0,0,0
6,76.05,4.191216531671753,0.49188662635475444,1923.0,0,0,1,0,0,0,0,0,0,0,2.466777756549203,1,0,0,0,0
7,76.4,4.240224583025371,0.4892836011058631,1923.0,0,0,1,0,0,0,0,0,0,0,2.5164986808265057,1,0,0,0,0
8,67.5,3.9790196659623276,0.4877996334406072,1923.0,0,0,1,0,0,0,0,0,0,0,2.285962867316774,1,0,0,0,0
9,55.3,3.7262112332221067,0.4884564715875238,1923.0,0,0,1,0,0,0,0,0,0,0,2.032079339511252,1,0,0,0,0
10,46.2,3.5428594327033287,0.49084055078744293,1923.0,0,0,1,0,0,0,0,0,0,0,2.03133811551258,1,0,0,0,0
11,35.35,3.4314774978087446,0.4919231173629165,1923.0,0,0,1,0,0,0,0,0,0,0,2.022250406290407,1,0,0,0,0
0,32.6,0.20688645797687003,0.7883583375768733,2004.0,0,1,0,0,0,0,0,0,0,0,4.177665510794511,1,0,0,0,0
1,34.05,0.2167511153459131,0.7913353441184534,2004.0,0,1,0,0,0,0,0,0,0,0,4.923867919037897,1,0,0,0,0
2,42.55,0.21032809679434258,0.7928826040973009,2004.0,0,1,0,0,0,0,0,0,0,0,4.553038349977868,1,0,0,0,0
3,47.1,0.21428838577293124,0.7979552665595989,2004.0,0,1,0,0,0,0,0,0,0,0,3.860813229462973,1,0,0,0,0
4,58.6,0.22219865942227185,0.7985036625014689,2004.0,0,1,0,0,0,0,0,0,0,0,5.238668611589973,0,1,0,0,0
5,68.4,0.2397984172074308,0.7967605468290964,2004.0,0,1,0,0,0,0,0,0,0,0,5.595989820156851,0,1,0,0,0
6,76.05,0.252033065378925,0.792020839045791,2004.0,0,1,0,0,0,0,0,0,0,0,5.74113156434963,0,1,0,0,0
7,76.4,0.25498009742023386,0.7878295272043558,2004.0,0,1,0,0,0,0,0,0,0,0,5.856851096447402,0,1,0,0,0
8,67.5,0.2392728975077569,0.7854400877433506,2004.0,0,1,0,0,0,0,0,0,0,0,5.320306435243205,0,1,0,0,0
9,55.3,0.22407060867928036,0.7864977084883857,2004.0,0,1,0,0,0,0,0,0,0,0,4.729422748505353,1,0,0,0,0
10,46.2,0.21304499929396412,0.7903364800814758,2004.0,0,1,0,0,0,0,0,0,0,0,4.727697637889396,1,0,0,0,0
11,35.35,0.20634719920008043,0.7920795957538486,2004.0,0,1,0,0,0,0,0,0,0,0,4.706547076544934,1,0,0,0,0
0,32.6,0.19156153516376853,0.6389851788780974,2004.0,0,1,0,0,0,0,0,0,0,0,4.003619545578344,1,0,0,0,0
1,34.05,0.20069547717214173,0.6413981210223254,2004.0,0,1,0,0,0,0,0,0,0,0,4.718734372000311,1,0,0,0,0
2,42.55,0.1947482377725394,0.6426522159525492,2004.0,0,1,0,0,0,0,0,0,0,0,4.363353955130896,1,0,0,0,0
3,47.1,0.19841517201197337,0.6467637423693591,2004.0,0,1,0,0,0,0,0,0,0,0,3.6999676655218248,1,0,0,0,0
4,58.6,0.20573949946506653,0.6472082317117169,2004.0,0,1,0,0,0,0,0,0,0,0,5.0204201346365345,0,1,0,0,0
5,68.4,0.22203557148836184,0.6457953905877939,2004.0,0,1,0,0,0,0,0,0,0,0,5.362854963603002,0,1,0,0,0
6,76.05,0.23336394942493055,0.6419537327002728,2004.0,0,1,0,0,0,0,0,0,0,0,5.50194994917044,0,1,0,0,0
7,76.4,0.23609268279651285,0.6385565641551095,2004.0,0,1,0,0,0,0,0,0,0,0,5.612848483127915,0,1,0,0,0
8,67.5,0.22154897917384897,0.636619860591979,2004.0,0,1,0,0,0,0,0,0,0,0,5.098656840182258,0,1,0,0,0
9,55.3,0.20747278581414846,0.6374770900379548,2004.0,0,1,0,0,0,0,0,0,0,0,4.532389992998231,1,0,0,0,0
10,46.2,0.19726388823515195,0.6405885154344594,2004.0,0,1,0,0,0,0,0,0,0,0,4.53073675231573,1,0,0,0,0
11,35.35,0.19106222148155594,0.6420013565583825,2004.0,0,1,0,0,0,0,0,0,0,0,4.510467345734508,1,0,0,0,0
0,32.6,0.38312307032753706,2.1493137834990548,1981.0,0,0,0,0,1,0,0,0,0,0,5.6521356910749265,0,1,0,0,0
1,34.05,0.40139095434428346,2.157430043438731,1981.0,0,0,0,0,1,0,0,0,0,0,6.66170365516892,0,1,0,0,0
2,42.55,0.3894964755450788,2.161648362749484,1981.0,0,0,0,0,1,0,0,0,0,0,6.159993061734762,0,1,0,0,0
3,47.1,0.39683034402394674,2.175478042515117,1981.0,0,0,0,0,1,0,0,0,0,0,5.223453192802846,0,1,0,0,0
4,58.6,0.41147899893013307,2.1769731430303203,1981.0,0,0,0,0,1,0,0,0,0,0,7.087610474504081,0,1,0,0,0
5,68.4,0.4440711429767237,2.172220859249852,1981.0,0,0,0,0,1,0,0,0,0,0,7.571045050800447,0,1,0,0,0
6,76.05,0.4667278988498611,2.1592989190827354,1981.0,0,0,0,0,1,0,0,0,0,0,7.767413292943619,0,1,0,0,0
7,76.4,0.4721853655930257,2.147872079430823,1981.0,0,0,0,0,1,0,0,0,0,0,7.923975012840604,0,1,0,0,0
8,67.5,0.44309795834769794,2.1413577129002928,1981.0,0,0,0,0,1,0,0,0,0,0,7.198061647681984,0,1,0,0,0
9,55.3,0.4149455716282969,2.1442411210367567,1981.0,0,0,0,0,1,0,0,0,0,0,6.398630777389596,0,1,0,0,0
10,46.2,0.3945277764703039,2.1547068246431813,1981.0,0,0,0,0,1,0,0,0,0,0,6.396296804203301,0,1,0,0,0
11,35.35,0.3821244429631119,2.15945910842365,1981.0,0,0,0,0,1,0,0,0,0,0,6.367681338854912,0,1,0,0,0
0,32.6,3.0726470240268475,0.48131351136272266,2003.0,0,0,0,0,0,1,0,0,0,0,2.7779872961804934,1,0,0,0,0
1,34.05,3.2191554538411538,0.4831310521986347,2003.0,0,0,0,0,0,1,0,0,0,0,3.274183270971492,1,0,0,0,0
2,42.55,3.123761733871532,0.484075695133089,2003.0,0,0,0,0,0,1,0,0,0,0,3.027595833744874,1,0,0,0,0
3,47.1,3.182579359072053,0.4871726890574393,2003.0,0,0,0,0,0,1,0,0,0,0,2.567292684553384,1,0,0,0,0
4,58.6,3.300061571419667,0.4875074992114231,2003.0,0,0,0,0,0,1,0,0,0,0,3.4835136547657113,1,0,0,0,0
5,68.4,3.561450566673324,0.4864432812219746,2003.0,0,0,0,0,0,1,0,0,0,0,3.7211185504879327,1,0,0,0,0
6,76.05,3.7431577487758863,0.4835495648911145,2003.0,0,0,0,0,0,1,0,0,0,0,3.8176322422785276,1,0,0,0,0
7,76.4,3.786926632056066,0.4809906587142383,2003.0,0,0,0,0,0,1,0,0,0,0,3.894581291755306,1,0,0,0,0
8,67.5,3.5536456259485374,0.47953184304330876,2003.0,0,0,0,0,0,1,0,0,0,0,3.537799675609293,1,0,0,0,0
9,55.3,3.3278634844589416,0.4801775483402776,2003.0,0,0,0,0,0,1,0,0,0,0,3.1448846921007467,1,0,0,0,0
10,46.2,3.1641127672918374,0.48252121941816417,2003.0,0,0,0,0,0,1,0,0,0,0,3.1437375597218495,1,0,0,0,0
11,35.35,3.0646380325641576,0.4835854374076128,2003.0,0,0,0,0,0,1,0,0,0,0,3.1296732478303917,1,0,0,0,0
0,35.15,1.6398460818552663,0.6993141109475765,1902.0,0,0,0,0,1,0,0,0,0,0,0.06274655522701941,1,0,0,0,0
1,28.6,1.642718894496541,0.6998134611363702,1902.0,0,0,0,0,1,0,0,0,0,0,0.0570039391336009,1,0,0,0,0
2,34.05,1.6605972721961229,0.7011221030104503,1902.0,0,0,0,0,1,0,0,0,0,0,0.055474776589830195,1,0,0,0,0
3,51.65,1.7092119560188552,0.7042559559194316,1902.0,0,0,0,0,1,0,0,0,0,0,0.05905027175338836,1,0,0,0,0
4,56.35,1.718360330255147,0.7053751891012107,1902.0,0,0,0,0,1,0,0,0,0,0,0.05781307305780464,1,0,0,0,0
5,69.5,1.8787636846237838,0.7039804523669937,1902.0,0,0,0,0,1,0,0,0,0,0,0.06651836077720145,1,0,0,0,0
6,72.5,1.9093884252074673,0.7009326943181492,1902.0,0,0,0,0,1,0,0,0,0,0,0.07547944637037643,1,0,0,0,0
7,72.0,1.9243939902657745,0.6974888999126753,1902.0,0,0,0,0,1,0,0,0,0,0,0.07273440861639763,1,0,0,0,0
8,67.1,1.868555437762556,0.6945788936400497,1902.0,0,0,0,0,1,0,0,0,0,0,0.09190455777204092,1,0,0,0,0
9,61.35,1.8186298588510865,0.6950265869127612,1902.0,0,0,0,0,1,0,0,0,0,0,0.06804777517316164,1,0,0,0,0
10,43.75,1.6963261362104205,0.6976094327168668,1902.0,0,0,0,0,1,0,0,0,0,0,0.05632049624209185,1,0,0,0,0
11,30.75,1.6332079322569817,0.700502220017465,1902.0,0,0,0,0,1,0,0,0,0,0,0.06890633928708657,1,0,0,0,0
0,35.15,1.2823440924460612,0.37463255943620166,1887.0,0,0,0,0,1,0,0,0,0,0,3.3821660874539763,1,0,0,0,0
1,28.6,1.2845906047010864,0.37490006846591256,1887.0,0,0,0,0,1,0,0,0,0,0,3.0726274787740855,1,0,0,0,0
2,34.05,1.2985713265988639,0.3756011266127412,1887.0,0,0,0,0,1,0,0,0,0,0,2.990202528447584,1,0,0,0,0
3,51.65,1.33658754854555,0.3772799763854098,1887.0,0,0,0,0,1,0,0,0,0,0,3.182928940985922,1,0,0,0,0
4,56.35,1.3437414904838827,0.37787956558993424,1887.0,0,0,0,0,1,0,0,0,0,0,3.1162414319026555,1,0,0,0,0
5,69.5,1.4691753931892146,0.37713238519660375,1887.0,0,0,0,0,1,0,0,0,0,0,3.5854740264179807,1,0,0,0,0
6,72.5,1.493123650043754,0.3754996576704371,1887.0,0,0,0,0,1,0,0,0,0,0,4.06849464309333,1,0,0,0,0
7,72.0,1.504857859686506,0.3736547678103617,1887.0,0,0,0,0,1,0,0,0,0,0,3.920531562623057,1,0,0,0,0
8,67.1,1.4611926409043683,0.372095835878598,1887.0,0,0,0,0,1,0,0,0,0,0,4.9538413296862815,1,0,0,0,0
9,61.35,1.4221513114238353,0.3723356715604078,1887.0,0,0,0,0,1,0,0,0,0,0,3.667912552086287,1,0,0,0,0
10,43.75,1.3265109595958262,0.37371933895546433,1887.0,0,0,0,0,1,0,0,0,0,0,3.0357885262290374,1,0,0,0,0
11,30.75,1.277153122381052,0.37526904643792763,1887.0,0,0,0,0,1,0,0,0,0,0,3.7141908922997984,1,0,0,0,0
0,35.15,3.5983352412274323,1.240450030133201,1959.0,0,0,0,1,0,0,0,0,0,0,13.801073132003511,0,0,1,0,0
1,28.6,3.6046390907672907,1.2413357822537994,1959.0,0,0,0,1,0,0,0,0,0,0,12.537987622567266,0,0,1,0,0
2,34.05,3.6438698437289325,1.2436570636732986,1959.0,0,0,0,1,0,0,0,0,0,0,12.201649093369216,0,0,1,0,0
3,51.65,3.750545666524786,1.2492159218094678,1959.0,0,0,0,1,0,0,0,0,0,0,12.988077448788196,0,0,1,0,0
4,56.35,3.7706200611759857,1.2512012282866711,1959.0,0,0,0,1,0,0,0,0,0,0,12.715956220542383,0,0,1,0,0
5,69.5,4.122595194221857,1.2487272309843103,1959.0,0,0,0,1,0,0,0,0,0,0,14.630679857813753,0,0,1,0,0
6,72.5,4.1897954543652,1.2433210887310027,1959.0,0,0,0,1,0,0,0,0,0,0,16.601666108231782,0,0,0,1,0
7,72.0,4.222722357786983,1.237212453416531,1959.0,0,0,0,1,0,0,0,0,0,0,15.997896440626851,0,0,0,1,0
8,67.1,4.1001951075074095,1.2320506565758023,1959.0,0,0,0,1,0,0,0,0,0,0,20.21436106551708,0,0,0,0,1
9,61.35,3.9906427708438525,1.2328447791666837,1959.0,0,0,0,1,0,0,0,0,0,0,14.967073781773683,0,0,0,1,0
10,43.75,3.7222701472295,1.2374262556525375,1959.0,0,0,0,1,0,0,0,0,0,0,12.38766470375303,0,0,1,0,0
11,30.75,3.5837690646207694,1.2425575093166938,1959.0,0,0,0,1,0,0,0,0,0,0,15.155914525013232,0,0,0,1,0
0,35.15,1.321203004338366,0.7242896149099898,2007.0,0,0,0,0,1,0,0,0,0,0,6.1417469102665265,0,1,0,0,0
1,28.6,1.3235175927223315,0.7248067990340976,2007.0,0,0,0,0,1,0,0,0,0,0,5.579649205922553,0,1,0,0,0
2,34.05,1.3379219728594354,0.7261621781179662,2007.0,0,0,0,0,1,0,0,0,0,0,5.429971995842742,0,1,0,0,0
3,51.65,1.377090201531779,0.7294079543451255,2007.0,0,0,0,0,1,0,0,0,0,0,5.779947963352113,0,1,0,0,0
4,56.35,1.3844609295894548,0.7305671601405395,2007.0,0,0,0,0,1,0,0,0,0,0,5.6588487055762045,0,1,0,0,0
5,69.5,1.5136958596494938,0.7291226113801005,2007.0,0,0,0,0,1,0,0,0,0,0,6.510938095346618,0,1,0,0,0
6,72.5,1.538369821257201,0.7259660048295116,2007.0,0,0,0,0,1,0,0,0,0,0,7.38806544608948,0,1,0,0,0
7,72.0,1.5504596130103396,0.7223992177666992,2007.0,0,0,0,0,1,0,0,0,0,0,7.119376159752302,0,1,0,0,0
8,67.1,1.5054712057802584,0.7193852826986228,2007.0,0,0,0,0,1,0,0,0,0,0,8.995785213923313,0,1,0,0,0
9,61.35,1.4652468057094061,0.7198489650167883,2007.0,0,0,0,0,1,0,0,0,0,0,6.660639957176648,0,1,0,0,0
10,43.75,1.3667082614017605,0.7225240553138977,2007.0,0,0,0,0,1,0,0,0,0,0,5.512752573078208,0,1,0,0,0
11,30.75,1.3158547321501746,0.72552015644666,2007.0,0,0,0,0,1,0,0,0,0,0,6.744677773673282,0,1,0,0,0
0,35.15,3.046538692356703,0.29138087956149017,2000.0,0,0,1,0,0,0,0,0,0,0,1.3241741465459627,1,0,0,0,0
1,28.6,3.0518758608656116,0.29158894214015424,2000.0,0,0,1,0,0,0,0,0,0,0,1.2029846447967238,1,0,0,0,0
2,34.05,3.085090666828816,0.2921342095876876,2000.0,0,0,1,0,0,0,0,0,0,0,1.1707139089929568,1,0,0,0,0
3,51.65,3.1754079941203375,0.2934399816330965,2000.0,0,0,1,0,0,0,0,0,0,0,1.2461694975835012,1,0,0,0,0
4,56.35,3.192404025876861,0.2939063287921711,2000.0,0,0,1,0,0,0,0,0,0,0,1.2200602311719024,1,0,0,0,0
5,69.5,3.490404570485892,0.29332518848624733,2000.0,0,0,1,0,0,0,0,0,0,0,1.40377257832089,1,0,0,0,0
6,72.5,3.547299823134252,0.2920552892992288,2000.0,0,0,1,0,0,0,0,0,0,0,1.5928831649425144,1,0,0,0,0
7,72.0,3.5751774605885482,0.29062037496361465,2000.0,0,0,1,0,0,0,0,0,0,0,1.5349531636546336,1,0,0,0,0
8,67.1,3.471439486269772,0.2894078723500207,2000.0,0,0,1,0,0,0,0,0,0,0,1.9395110840932974,1,0,0,0,0
9,61.35,3.3786867519887482,0.2895944112136505,2000.0,0,0,1,0,0,0,0,0,0,0,1.4360486290962418,1,0,0,0,0
10,43.75,3.151468461585236,0.2906705969653612,2000.0,0,0,1,0,0,0,0,0,0,0,1.1885615835736403,1,0,0,0,0
11,30.75,3.0342062058992263,0.29187592500727705,2000.0,0,0,1,0,0,0,0,0,0,0,1.4541673672277333,1,0,0,0,0
0,35.15,0.28755594800305617,0.5661114231480381,2002.0,0,1,0,0,0,0,0,0,0,0,3.6148195395747655,1,0,0,0,0
1,28.6,0.2880597113572133,0.5665156590151568,2002.0,0,1,0,0,0,0,0,0,0,0,3.2839882965262723,1,0,0,0,0
2,34.05,0.2911947823282301,0.5675750357703645,2002.0,0,1,0,0,0,0,0,0,0,0,3.1958934740709366,1,0,0,0,0
3,51.65,0.2997196320980931,0.5701119643157303,2002.0,0,1,0,0,0,0,0,0,0,0,3.401877208701831,1,0,0,0,0
4,56.35,0.3013238493812343,0.5710180102247895,2002.0,0,1,0,0,0,0,0,0,0,0,3.3306023793036013,1,0,0,0,0
5,69.5,0.32945145180606633,0.5698889376304234,2002.0,0,1,0,0,0,0,0,0,0,0,3.832112685835064,1,0,0,0,0
6,72.5,0.3348216669795085,0.567421704924216,2002.0,0,1,0,0,0,0,0,0,0,0,4.348359469117632,1,0,0,0,0
7,72.0,0.337452974596368,0.5646338713578799,2002.0,0,1,0,0,0,0,0,0,0,0,4.190218260025725,1,0,0,0,0
8,67.1,0.32766138008158563,0.5622781519943258,2002.0,0,1,0,0,0,0,0,0,0,0,5.2946076483142805,0,1,0,0,0
9,61.35,0.3189066577132237,0.5626405703579496,2002.0,0,1,0,0,0,0,0,0,0,0,3.920222017456876,1,0,0,0,0
10,43.75,0.2974600333639126,0.5647314455327017,2002.0,0,1,0,0,0,0,0,0,0,0,3.2446152550983896,1,0,0,0,0
11,30.75,0.2863919122915086,0.567073225728424,2002.0,0,1,0,0,0,0,0,0,0,0,3.9696837659746196,1,0,0,0,0
0,35.15,2.5646881848921224,0.8824678066719417,2012.0,0,0,0,0,0,0,0,1,0,0,5.978883155746092,0,1,0,0,0
1,28.6,2.569181209402173,0.8830979390530385,2012.0,0,0,0,0,0,0,0,1,0,0,5.431690875522372,0,1,0,0,0
2,34.05,2.5971426531977277,0.8847493204655681,2012.0,0,0,0,0,0,0,0,1,0,0,5.2859827303936076,0,1,0,0,0
3,51.65,2.6731750970911,0.8887039443745207,2012.0,0,0,0,0,0,0,0,1,0,0,5.626678211277061,0,1,0,0,0
4,56.35,2.6874829809677654,0.8901163100562896,2012.0,0,0,0,0,0,0,0,1,0,0,5.508790202691193,0,1,0,0,0
5,69.5,2.9383507863784293,0.8883562851297776,2012.0,0,0,0,0,0,0,0,1,0,0,6.338284314728319,0,1,0,0,0
6,72.5,2.986247300087508,0.8845103047348073,2012.0,0,0,0,0,0,0,0,1,0,0,7.192152443685966,0,1,0,0,0
7,72.0,3.009715719373012,0.8801645641755187,2012.0,0,0,0,0,0,0,0,1,0,0,6.930588124660472,0,1,0,0,0
8,67.1,2.9223852818087366,0.8764924134029197,2012.0,0,0,0,0,0,0,0,1,0,0,8.757239507595049,0,1,0,0,0
9,61.35,2.8443026228476707,0.8770573596756273,2012.0,0,0,0,0,0,0,0,1,0,0,6.484016457904592,0,1,0,0,0
10,43.75,2.6530219191916524,0.8803166650950938,2012.0,0,0,0,0,0,0,0,1,0,0,5.366568173930647,0,1,0,0,0
11,30.75,2.554306244762104,0.8839670871648961,2012.0,0,0,0,0,0,0,0,1,0,0,6.565825801864615,0,1,0,0,0
0,35.15,5.09051745789194,0.6077372630853938,1924.0,0,0,1,0,0,0,0,0,0,0,0.8698003542000009,1,0,0,0,0
1,28.6,5.0994354307831005,0.608171222178036,1924.0,0,0,1,0,0,0,0,0,0,0,0.7901955138383554,1,0,0,0,0
2,34.05,5.1549346601348836,0.6093084942828912,1924.0,0,0,1,0,0,0,0,0,0,0,0.7689980773035703,1,0,0,0,0
